State,Year,Quarter,Price
AK,1975,1,61500
AK,1975,2,62810
AK,1975,3,67390
AK,1975,4,66790
AK,1976,1,70730
AK,1976,2,70570
AK,1976,3,73360
AK,1976,4,73570
AK,1977,1,78170
AK,1977,2,75500
AK,1977,3,77810
AK,1977,4,79650
AK,1978,1,76440
AK,1978,2,80790
AK,1978,3,87060
AK,1978,4,86230
AK,1979,1,87730
AK,1979,2,99460
AK,1979,3,95540
AK,1979,4,94210
AK,1980,1,100000
AK,1980,2,82070
AK,1980,3,71460
AK,1980,4,92020
AK,1981,1,87340
AK,1981,2,107040
AK,1981,3,114840
AK,1981,4,127270
AK,1982,1,134240
AK,1982,2,128360
AK,1982,3,139010
AK,1982,4,137880
AK,1983,1,137060
AK,1983,2,138800
AK,1983,3,144510
AK,1983,4,144160
AK,1984,1,148060
AK,1984,2,146070
AK,1984,3,152390
AK,1984,4,150420
AK,1985,1,142980
AK,1985,2,143310
AK,1985,3,143410
AK,1985,4,140050
AK,1986,1,140820
AK,1986,2,143130
AK,1986,3,138590
AK,1986,4,135290
AK,1987,1,131940
AK,1987,2,122600
AK,1987,3,114520
AK,1987,4,103720
AK,1988,1,119870
AK,1988,2,113880
AK,1988,3,125040
AK,1988,4,130370
AK,1989,1,126850
AK,1989,2,102850
AK,1989,3,102780
AK,1989,4,100740
AK,1990,1,97320
AK,1990,2,110710
AK,1990,3,120230
AK,1990,4,117790
AK,1991,1,122760
AK,1991,2,125560
AK,1991,3,129530
AK,1991,4,129750
AK,1992,1,131150
AK,1992,2,132610
AK,1992,3,133370
AK,1992,4,134070
AK,1993,1,133820
AK,1993,2,134310
AK,1993,3,136580
AK,1993,4,137320
AK,1994,1,138560
AK,1994,2,141750
AK,1994,3,143820
AK,1994,4,142520
AK,1995,1,145060
AK,1995,2,147430
AK,1995,3,148930
AK,1995,4,149010
AK,1996,1,151850
AK,1996,2,154180
AK,1996,3,155090
AK,1996,4,156790
AK,1997,1,156680
AK,1997,2,157820
AK,1997,3,159130
AK,1997,4,161000
AK,1998,1,160840
AK,1998,2,163510
AK,1998,3,164960
AK,1998,4,164800
AK,1999,1,166750
AK,1999,2,170250
AK,1999,3,169790
AK,1999,4,170000
AK,2000,1,169840
AK,2000,2,171930
AK,2000,3,173040
AK,2000,4,173640
AK,2001,1,176620
AK,2001,2,180240
AK,2001,3,182790
AK,2001,4,183140
AK,2002,1,186010
AK,2002,2,191200
AK,2002,3,192620
AK,2002,4,192150
AK,2003,1,193410
AK,2003,2,196470
AK,2003,3,200860
AK,2003,4,208620
AK,2004,1,210070
AK,2004,2,215080
AK,2004,3,226210
AK,2004,4,228610
AK,2005,1,234280
AK,2005,2,243210
AK,2005,3,251800
AK,2005,4,259430
AK,2006,1,263470
AK,2006,2,269990
AK,2006,3,275200
AK,2006,4,276870
AK,2007,1,280610
AK,2007,2,283540
AK,2007,3,282260
AK,2007,4,281810
AK,2008,1,281670
AK,2008,2,281940
AK,2008,3,278780
AK,2008,4,281280
AK,2009,1,281750
AK,2009,2,278950
AK,2009,3,277770
AK,2009,4,279330
AK,2010,1,275120
AK,2010,2,277430
AK,2010,3,278860
AK,2010,4,279630
AK,2011,1,279650
AK,2011,2,278990
AK,2011,3,279740
AK,2011,4,281900
AK,2012,1,279760
AK,2012,2,279450
AK,2012,3,281780
AK,2012,4,284410
AK,2013,1,287540
AK,2013,2,288580
AK,2013,3,291730
AK,2013,4,292610
AK,2014,1,290040
AK,2014,2,296140
AK,2014,3,299230
AK,2014,4,299270
AK,2015,1,301500
AK,2015,2,304720
AK,2015,3,308010
AK,2015,4,310300
AK,2016,1,311100
AK,2016,2,313480
AK,2016,3,314770
AK,2016,4,312870
AK,2017,1,314950
AK,2017,2,316350
AK,2017,3,319820
AK,2017,4,322730
AK,2018,1,319680
AK,2018,2,322690
AK,2018,3,324440
AK,2018,4,321560
AK,2019,1,329890
AK,2019,2,332330
AK,2019,3,333790
AL,1975,1,73000
AL,1975,2,71990
AL,1975,3,74520
AL,1975,4,70680
AL,1976,1,76750
AL,1976,2,76430
AL,1976,3,77110
AL,1976,4,79500
AL,1977,1,81450
AL,1977,2,83490
AL,1977,3,88140
AL,1977,4,89230
AL,1978,1,88490
AL,1978,2,88820
AL,1978,3,96560
AL,1978,4,96260
AL,1979,1,99840
AL,1979,2,100350
AL,1979,3,101980
AL,1979,4,108620
AL,1980,1,100000
AL,1980,2,103550
AL,1980,3,110050
AL,1980,4,109150
AL,1981,1,105580
AL,1981,2,109310
AL,1981,3,113130
AL,1981,4,106960
AL,1982,1,109190
AL,1982,2,107930
AL,1982,3,107780
AL,1982,4,115050
AL,1983,1,114880
AL,1983,2,114240
AL,1983,3,117260
AL,1983,4,114310
AL,1984,1,123840
AL,1984,2,120310
AL,1984,3,125030
AL,1984,4,121650
AL,1985,1,121710
AL,1985,2,124850
AL,1985,3,127670
AL,1985,4,128620
AL,1986,1,129620
AL,1986,2,132060
AL,1986,3,133840
AL,1986,4,136160
AL,1987,1,138280
AL,1987,2,139160
AL,1987,3,139850
AL,1987,4,138390
AL,1988,1,142290
AL,1988,2,143430
AL,1988,3,142860
AL,1988,4,141600
AL,1989,1,141790
AL,1989,2,143520
AL,1989,3,145870
AL,1989,4,146920
AL,1990,1,145740
AL,1990,2,146980
AL,1990,3,147620
AL,1990,4,147750
AL,1991,1,148910
AL,1991,2,151280
AL,1991,3,152010
AL,1991,4,154510
AL,1992,1,155810
AL,1992,2,156070
AL,1992,3,158980
AL,1992,4,160240
AL,1993,1,161430
AL,1993,2,163160
AL,1993,3,166020
AL,1993,4,167440
AL,1994,1,168520
AL,1994,2,170670
AL,1994,3,171220
AL,1994,4,171440
AL,1995,1,173040
AL,1995,2,176460
AL,1995,3,179210
AL,1995,4,180560
AL,1996,1,183810
AL,1996,2,183760
AL,1996,3,184190
AL,1996,4,186310
AL,1997,1,188260
AL,1997,2,189690
AL,1997,3,192510
AL,1997,4,195040
AL,1998,1,198310
AL,1998,2,199950
AL,1998,3,202060
AL,1998,4,204520
AL,1999,1,205160
AL,1999,2,205990
AL,1999,3,206410
AL,1999,4,207950
AL,2000,1,208720
AL,2000,2,210490
AL,2000,3,212140
AL,2000,4,214890
AL,2001,1,221150
AL,2001,2,222060
AL,2001,3,223660
AL,2001,4,226190
AL,2002,1,226590
AL,2002,2,227770
AL,2002,3,231150
AL,2002,4,233820
AL,2003,1,236160
AL,2003,2,238280
AL,2003,3,239930
AL,2003,4,241410
AL,2004,1,243770
AL,2004,2,245280
AL,2004,3,249710
AL,2004,4,253530
AL,2005,1,256920
AL,2005,2,263000
AL,2005,3,268490
AL,2005,4,273910
AL,2006,1,279360
AL,2006,2,284050
AL,2006,3,288620
AL,2006,4,294090
AL,2007,1,296060
AL,2007,2,300240
AL,2007,3,300860
AL,2007,4,303170
AL,2008,1,305180
AL,2008,2,303910
AL,2008,3,301660
AL,2008,4,303250
AL,2009,1,305450
AL,2009,2,301980
AL,2009,3,294840
AL,2009,4,293860
AL,2010,1,289780
AL,2010,2,285500
AL,2010,3,289270
AL,2010,4,286870
AL,2011,1,279240
AL,2011,2,275320
AL,2011,3,277790
AL,2011,4,279890
AL,2012,1,277120
AL,2012,2,275340
AL,2012,3,277200
AL,2012,4,277630
AL,2013,1,274880
AL,2013,2,275460
AL,2013,3,274740
AL,2013,4,273570
AL,2014,1,275520
AL,2014,2,276790
AL,2014,3,279620
AL,2014,4,281090
AL,2015,1,284250
AL,2015,2,285210
AL,2015,3,287230
AL,2015,4,289320
AL,2016,1,290090
AL,2016,2,293710
AL,2016,3,298970
AL,2016,4,297950
AL,2017,1,299640
AL,2017,2,304160
AL,2017,3,307460
AL,2017,4,309570
AL,2018,1,311320
AL,2018,2,318070
AL,2018,3,323660
AL,2018,4,324110
AL,2019,1,330880
AL,2019,2,335660
AL,2019,3,340240
AR,1975,1,66510
AR,1975,2,60400
AR,1975,3,65490
AR,1975,4,62780
AR,1976,1,66670
AR,1976,2,68830
AR,1976,3,71610
AR,1976,4,72380
AR,1977,1,73560
AR,1977,2,75360
AR,1977,3,78790
AR,1977,4,81510
AR,1978,1,81580
AR,1978,2,83570
AR,1978,3,86340
AR,1978,4,86040
AR,1979,1,92540
AR,1979,2,95750
AR,1979,3,100340
AR,1979,4,102100
AR,1980,1,100000
AR,1980,2,101410
AR,1980,3,106940
AR,1980,4,108900
AR,1981,1,110030
AR,1981,2,107160
AR,1981,3,110750
AR,1981,4,102820
AR,1982,1,103980
AR,1982,2,106340
AR,1982,3,111240
AR,1982,4,109110
AR,1983,1,113530
AR,1983,2,117140
AR,1983,3,118580
AR,1983,4,119020
AR,1984,1,120800
AR,1984,2,118840
AR,1984,3,119870
AR,1984,4,121400
AR,1985,1,121830
AR,1985,2,120260
AR,1985,3,124420
AR,1985,4,124810
AR,1986,1,126110
AR,1986,2,128990
AR,1986,3,126930
AR,1986,4,128580
AR,1987,1,129670
AR,1987,2,131250
AR,1987,3,127990
AR,1987,4,124430
AR,1988,1,127070
AR,1988,2,127790
AR,1988,3,127330
AR,1988,4,126650
AR,1989,1,127720
AR,1989,2,127290
AR,1989,3,128510
AR,1989,4,127520
AR,1990,1,128090
AR,1990,2,128360
AR,1990,3,129250
AR,1990,4,128610
AR,1991,1,129950
AR,1991,2,130720
AR,1991,3,131850
AR,1991,4,134070
AR,1992,1,135100
AR,1992,2,134290
AR,1992,3,136810
AR,1992,4,137570
AR,1993,1,138800
AR,1993,2,140990
AR,1993,3,143480
AR,1993,4,145190
AR,1994,1,148120
AR,1994,2,149320
AR,1994,3,151020
AR,1994,4,152490
AR,1995,1,153010
AR,1995,2,157240
AR,1995,3,159210
AR,1995,4,159860
AR,1996,1,162510
AR,1996,2,162620
AR,1996,3,162490
AR,1996,4,164280
AR,1997,1,165730
AR,1997,2,167380
AR,1997,3,168080
AR,1997,4,170200
AR,1998,1,172170
AR,1998,2,172130
AR,1998,3,174850
AR,1998,4,176920
AR,1999,1,177670
AR,1999,2,177900
AR,1999,3,178590
AR,1999,4,179190
AR,2000,1,180080
AR,2000,2,181840
AR,2000,3,182870
AR,2000,4,185340
AR,2001,1,189940
AR,2001,2,191120
AR,2001,3,193110
AR,2001,4,195010
AR,2002,1,195800
AR,2002,2,196690
AR,2002,3,199870
AR,2002,4,202350
AR,2003,1,203860
AR,2003,2,205130
AR,2003,3,207740
AR,2003,4,210720
AR,2004,1,213420
AR,2004,2,217000
AR,2004,3,220550
AR,2004,4,224410
AR,2005,1,227550
AR,2005,2,232710
AR,2005,3,237940
AR,2005,4,241130
AR,2006,1,244770
AR,2006,2,248240
AR,2006,3,250750
AR,2006,4,253080
AR,2007,1,255220
AR,2007,2,256890
AR,2007,3,256340
AR,2007,4,257650
AR,2008,1,257510
AR,2008,2,256560
AR,2008,3,253450
AR,2008,4,254850
AR,2009,1,257130
AR,2009,2,253830
AR,2009,3,249750
AR,2009,4,248720
AR,2010,1,245360
AR,2010,2,246060
AR,2010,3,246930
AR,2010,4,245480
AR,2011,1,241680
AR,2011,2,240230
AR,2011,3,242120
AR,2011,4,243530
AR,2012,1,242860
AR,2012,2,240390
AR,2012,3,244000
AR,2012,4,245580
AR,2013,1,246450
AR,2013,2,246740
AR,2013,3,246950
AR,2013,4,246550
AR,2014,1,248260
AR,2014,2,247850
AR,2014,3,249880
AR,2014,4,252880
AR,2015,1,252940
AR,2015,2,254090
AR,2015,3,257880
AR,2015,4,259570
AR,2016,1,259010
AR,2016,2,262200
AR,2016,3,266110
AR,2016,4,267650
AR,2017,1,269730
AR,2017,2,271920
AR,2017,3,276010
AR,2017,4,278360
AR,2018,1,280120
AR,2018,2,283070
AR,2018,3,286110
AR,2018,4,290100
AR,2019,1,291010
AR,2019,2,296660
AR,2019,3,299420
AZ,1975,1,59040
AZ,1975,2,61280
AZ,1975,3,59140
AZ,1975,4,55250
AZ,1976,1,58090
AZ,1976,2,62860
AZ,1976,3,61030
AZ,1976,4,60960
AZ,1977,1,63160
AZ,1977,2,63600
AZ,1977,3,65930
AZ,1977,4,69620
AZ,1978,1,70920
AZ,1978,2,73590
AZ,1978,3,78810
AZ,1978,4,82920
AZ,1979,1,87560
AZ,1979,2,92410
AZ,1979,3,94630
AZ,1979,4,99050
AZ,1980,1,100000
AZ,1980,2,98750
AZ,1980,3,106710
AZ,1980,4,107520
AZ,1981,1,108400
AZ,1981,2,111410
AZ,1981,3,117260
AZ,1981,4,110420
AZ,1982,1,106300
AZ,1982,2,111870
AZ,1982,3,108270
AZ,1982,4,109550
AZ,1983,1,119490
AZ,1983,2,119480
AZ,1983,3,115420
AZ,1983,4,113620
AZ,1984,1,117540
AZ,1984,2,122130
AZ,1984,3,122890
AZ,1984,4,122310
AZ,1985,1,125250
AZ,1985,2,125500
AZ,1985,3,127340
AZ,1985,4,128860
AZ,1986,1,131310
AZ,1986,2,135280
AZ,1986,3,135370
AZ,1986,4,133400
AZ,1987,1,137750
AZ,1987,2,136590
AZ,1987,3,135870
AZ,1987,4,133390
AZ,1988,1,134670
AZ,1988,2,136130
AZ,1988,3,134010
AZ,1988,4,134500
AZ,1989,1,132960
AZ,1989,2,132680
AZ,1989,3,134740
AZ,1989,4,133790
AZ,1990,1,133650
AZ,1990,2,132910
AZ,1990,3,133840
AZ,1990,4,132690
AZ,1991,1,134800
AZ,1991,2,135900
AZ,1991,3,135230
AZ,1991,4,139160
AZ,1992,1,139990
AZ,1992,2,139670
AZ,1992,3,140530
AZ,1992,4,141300
AZ,1993,1,141450
AZ,1993,2,143090
AZ,1993,3,144230
AZ,1993,4,146120
AZ,1994,1,148130
AZ,1994,2,150140
AZ,1994,3,151850
AZ,1994,4,153730
AZ,1995,1,155610
AZ,1995,2,158370
AZ,1995,3,161480
AZ,1995,4,163310
AZ,1996,1,166030
AZ,1996,2,166280
AZ,1996,3,167870
AZ,1996,4,169510
AZ,1997,1,171050
AZ,1997,2,172140
AZ,1997,3,175240
AZ,1997,4,177810
AZ,1998,1,180150
AZ,1998,2,181860
AZ,1998,3,184310
AZ,1998,4,186640
AZ,1999,1,188590
AZ,1999,2,191030
AZ,1999,3,193790
AZ,1999,4,195630
AZ,2000,1,200070
AZ,2000,2,202410
AZ,2000,3,205040
AZ,2000,4,208180
AZ,2001,1,212880
AZ,2001,2,216150
AZ,2001,3,219290
AZ,2001,4,221470
AZ,2002,1,224480
AZ,2002,2,227450
AZ,2002,3,231330
AZ,2002,4,234040
AZ,2003,1,236810
AZ,2003,2,239290
AZ,2003,3,242960
AZ,2003,4,251190
AZ,2004,1,255520
AZ,2004,2,264600
AZ,2004,3,280280
AZ,2004,4,291660
AZ,2005,1,309310
AZ,2005,2,341350
AZ,2005,3,370030
AZ,2005,4,395700
AZ,2006,1,410350
AZ,2006,2,419260
AZ,2006,3,422900
AZ,2006,4,426370
AZ,2007,1,424490
AZ,2007,2,421090
AZ,2007,3,411450
AZ,2007,4,404470
AZ,2008,1,391030
AZ,2008,2,368340
AZ,2008,3,341650
AZ,2008,4,329280
AZ,2009,1,328310
AZ,2009,2,304540
AZ,2009,3,288690
AZ,2009,4,280140
AZ,2010,1,272500
AZ,2010,2,262940
AZ,2010,3,262450
AZ,2010,4,255450
AZ,2011,1,241700
AZ,2011,2,230010
AZ,2011,3,231770
AZ,2011,4,236720
AZ,2012,1,235460
AZ,2012,2,238610
AZ,2012,3,247910
AZ,2012,4,255630
AZ,2013,1,262100
AZ,2013,2,274070
AZ,2013,3,283160
AZ,2013,4,290880
AZ,2014,1,296590
AZ,2014,2,301650
AZ,2014,3,304650
AZ,2014,4,309730
AZ,2015,1,311550
AZ,2015,2,318730
AZ,2015,3,326330
AZ,2015,4,330870
AZ,2016,1,334420
AZ,2016,2,341670
AZ,2016,3,347250
AZ,2016,4,353180
AZ,2017,1,359580
AZ,2017,2,369710
AZ,2017,3,378420
AZ,2017,4,382960
AZ,2018,1,392080
AZ,2018,2,401650
AZ,2018,3,411890
AZ,2018,4,417000
AZ,2019,1,422500
AZ,2019,2,430960
AZ,2019,3,436380
CA,1975,1,41630
CA,1975,2,42720
CA,1975,3,44240
CA,1975,4,45810
CA,1976,1,47740
CA,1976,2,50210
CA,1976,3,53550
CA,1976,4,55460
CA,1977,1,57970
CA,1977,2,62970
CA,1977,3,67900
CA,1977,4,70590
CA,1978,1,73170
CA,1978,2,75950
CA,1978,3,78570
CA,1978,4,81620
CA,1979,1,84830
CA,1979,2,88580
CA,1979,3,93070
CA,1979,4,96330
CA,1980,1,100000
CA,1980,2,102850
CA,1980,3,106540
CA,1980,4,108400
CA,1981,1,110630
CA,1981,2,113080
CA,1981,3,116510
CA,1981,4,117740
CA,1982,1,115310
CA,1982,2,116400
CA,1982,3,116980
CA,1982,4,116910
CA,1983,1,117740
CA,1983,2,117690
CA,1983,3,117500
CA,1983,4,117930
CA,1984,1,119720
CA,1984,2,120310
CA,1984,3,121810
CA,1984,4,122880
CA,1985,1,124620
CA,1985,2,126430
CA,1985,3,129250
CA,1985,4,130670
CA,1986,1,132330
CA,1986,2,134870
CA,1986,3,137800
CA,1986,4,141130
CA,1987,1,144770
CA,1987,2,148290
CA,1987,3,152960
CA,1987,4,157300
CA,1988,1,163050
CA,1988,2,169780
CA,1988,3,177870
CA,1988,4,187630
CA,1989,1,196400
CA,1989,2,206100
CA,1989,3,217950
CA,1989,4,224830
CA,1990,1,227570
CA,1990,2,228350
CA,1990,3,230260
CA,1990,4,228710
CA,1991,1,228540
CA,1991,2,227090
CA,1991,3,227080
CA,1991,4,228770
CA,1992,1,227540
CA,1992,2,225190
CA,1992,3,224750
CA,1992,4,222660
CA,1993,1,219150
CA,1993,2,217280
CA,1993,3,215440
CA,1993,4,214140
CA,1994,1,212020
CA,1994,2,206940
CA,1994,3,203850
CA,1994,4,200840
CA,1995,1,199510
CA,1995,2,201370
CA,1995,3,203670
CA,1995,4,203380
CA,1996,1,203390
CA,1996,2,200770
CA,1996,3,200390
CA,1996,4,201440
CA,1997,1,202460
CA,1997,2,204470
CA,1997,3,208580
CA,1997,4,212190
CA,1998,1,216780
CA,1998,2,221440
CA,1998,3,227240
CA,1998,4,231580
CA,1999,1,235160
CA,1999,2,239210
CA,1999,3,244680
CA,1999,4,249870
CA,2000,1,260730
CA,2000,2,267770
CA,2000,3,276730
CA,2000,4,285280
CA,2001,1,296280
CA,2001,2,305320
CA,2001,3,311760
CA,2001,4,316140
CA,2002,1,324590
CA,2002,2,335610
CA,2002,3,348240
CA,2002,4,358400
CA,2003,1,366680
CA,2003,2,373520
CA,2003,3,386140
CA,2003,4,410830
CA,2004,1,424000
CA,2004,2,450470
CA,2004,3,496340
CA,2004,4,515300
CA,2005,1,537770
CA,2005,2,569260
CA,2005,3,597290
CA,2005,4,623990
CA,2006,1,636910
CA,2006,2,642620
CA,2006,3,644730
CA,2006,4,640880
CA,2007,1,631980
CA,2007,2,621220
CA,2007,3,598120
CA,2007,4,573860
CA,2008,1,541740
CA,2008,2,497170
CA,2008,3,459550
CA,2008,4,443670
CA,2009,1,439490
CA,2009,2,419430
CA,2009,3,410130
CA,2009,4,411470
CA,2010,1,408550
CA,2010,2,407350
CA,2010,3,409390
CA,2010,4,404790
CA,2011,1,390560
CA,2011,2,384160
CA,2011,3,385530
CA,2011,4,384220
CA,2012,1,379790
CA,2012,2,380520
CA,2012,3,388710
CA,2012,4,396680
CA,2013,1,405620
CA,2013,2,424710
CA,2013,3,448390
CA,2013,4,463440
CA,2014,1,473400
CA,2014,2,485860
CA,2014,3,496120
CA,2014,4,501710
CA,2015,1,506030
CA,2015,2,518270
CA,2015,3,532630
CA,2015,4,539980
CA,2016,1,546890
CA,2016,2,556470
CA,2016,3,567730
CA,2016,4,576160
CA,2017,1,586810
CA,2017,2,600130
CA,2017,3,611980
CA,2017,4,622600
CA,2018,1,635540
CA,2018,2,651130
CA,2018,3,660700
CA,2018,4,662370
CA,2019,1,666610
CA,2019,2,674130
CA,2019,3,679600
CO,1975,1,54460
CO,1975,2,54320
CO,1975,3,54450
CO,1975,4,55160
CO,1976,1,54830
CO,1976,2,59690
CO,1976,3,59840
CO,1976,4,61950
CO,1977,1,64660
CO,1977,2,65550
CO,1977,3,69070
CO,1977,4,73050
CO,1978,1,76100
CO,1978,2,79950
CO,1978,3,84180
CO,1978,4,87850
CO,1979,1,91810
CO,1979,2,94770
CO,1979,3,97750
CO,1979,4,99550
CO,1980,1,100000
CO,1980,2,102450
CO,1980,3,106870
CO,1980,4,106320
CO,1981,1,106530
CO,1981,2,108430
CO,1981,3,114710
CO,1981,4,114610
CO,1982,1,119380
CO,1982,2,121520
CO,1982,3,122430
CO,1982,4,126820
CO,1983,1,126530
CO,1983,2,125510
CO,1983,3,127070
CO,1983,4,121970
CO,1984,1,126650
CO,1984,2,125860
CO,1984,3,126110
CO,1984,4,124120
CO,1985,1,126960
CO,1985,2,126130
CO,1985,3,127020
CO,1985,4,124740
CO,1986,1,129210
CO,1986,2,129990
CO,1986,3,129080
CO,1986,4,128420
CO,1987,1,130140
CO,1987,2,128610
CO,1987,3,125860
CO,1987,4,124720
CO,1988,1,125560
CO,1988,2,125410
CO,1988,3,124180
CO,1988,4,123540
CO,1989,1,123770
CO,1989,2,124730
CO,1989,3,127220
CO,1989,4,126790
CO,1990,1,127200
CO,1990,2,128110
CO,1990,3,129060
CO,1990,4,129460
CO,1991,1,130970
CO,1991,2,132570
CO,1991,3,133680
CO,1991,4,135900
CO,1992,1,137970
CO,1992,2,141020
CO,1992,3,144080
CO,1992,4,146830
CO,1993,1,149470
CO,1993,2,153210
CO,1993,3,157550
CO,1993,4,161390
CO,1994,1,166240
CO,1994,2,173650
CO,1994,3,178240
CO,1994,4,179340
CO,1995,1,182920
CO,1995,2,186510
CO,1995,3,190350
CO,1995,4,193300
CO,1996,1,195710
CO,1996,2,198440
CO,1996,3,200680
CO,1996,4,203380
CO,1997,1,205680
CO,1997,2,208530
CO,1997,3,211730
CO,1997,4,215050
CO,1998,1,218090
CO,1998,2,220670
CO,1998,3,224770
CO,1998,4,227530
CO,1999,1,231760
CO,1999,2,238850
CO,1999,3,246710
CO,1999,4,250950
CO,2000,1,260520
CO,2000,2,266850
CO,2000,3,273900
CO,2000,4,280070
CO,2001,1,287950
CO,2001,2,293790
CO,2001,3,299270
CO,2001,4,301760
CO,2002,1,305270
CO,2002,2,308600
CO,2002,3,313010
CO,2002,4,314970
CO,2003,1,315830
CO,2003,2,317210
CO,2003,3,318630
CO,2003,4,322370
CO,2004,1,324750
CO,2004,2,327270
CO,2004,3,331810
CO,2004,4,334950
CO,2005,1,338520
CO,2005,2,343310
CO,2005,3,348650
CO,2005,4,351910
CO,2006,1,352930
CO,2006,2,354700
CO,2006,3,356250
CO,2006,4,359530
CO,2007,1,360440
CO,2007,2,361230
CO,2007,3,358850
CO,2007,4,359790
CO,2008,1,361340
CO,2008,2,359390
CO,2008,3,352090
CO,2008,4,353110
CO,2009,1,359510
CO,2009,2,353710
CO,2009,3,345240
CO,2009,4,344470
CO,2010,1,340830
CO,2010,2,336910
CO,2010,3,341230
CO,2010,4,339590
CO,2011,1,331280
CO,2011,2,325920
CO,2011,3,329000
CO,2011,4,331520
CO,2012,1,329810
CO,2012,2,330930
CO,2012,3,336190
CO,2012,4,339170
CO,2013,1,343650
CO,2013,2,351020
CO,2013,3,360610
CO,2013,4,363920
CO,2014,1,369260
CO,2014,2,381900
CO,2014,3,390530
CO,2014,4,396590
CO,2015,1,403310
CO,2015,2,420700
CO,2015,3,436860
CO,2015,4,443100
CO,2016,1,451210
CO,2016,2,467450
CO,2016,3,479780
CO,2016,4,487690
CO,2017,1,497240
CO,2017,2,515620
CO,2017,3,523970
CO,2017,4,532110
CO,2018,1,547140
CO,2018,2,563870
CO,2018,3,573810
CO,2018,4,576450
CO,2019,1,585160
CO,2019,2,595080
CO,2019,3,598000
CT,1975,1,62740
CT,1975,2,62330
CT,1975,3,61860
CT,1975,4,62170
CT,1976,1,65170
CT,1976,2,64180
CT,1976,3,67150
CT,1976,4,68410
CT,1977,1,64050
CT,1977,2,68550
CT,1977,3,71810
CT,1977,4,72620
CT,1978,1,73630
CT,1978,2,79860
CT,1978,3,87410
CT,1978,4,88610
CT,1979,1,95760
CT,1979,2,98030
CT,1979,3,100880
CT,1979,4,101970
CT,1980,1,100000
CT,1980,2,101980
CT,1980,3,104280
CT,1980,4,105280
CT,1981,1,104130
CT,1981,2,110560
CT,1981,3,114310
CT,1981,4,112600
CT,1982,1,111990
CT,1982,2,112020
CT,1982,3,111040
CT,1982,4,113040
CT,1983,1,119150
CT,1983,2,121410
CT,1983,3,122950
CT,1983,4,126440
CT,1984,1,131510
CT,1984,2,135010
CT,1984,3,140560
CT,1984,4,142310
CT,1985,1,148910
CT,1985,2,155970
CT,1985,3,160500
CT,1985,4,169180
CT,1986,1,175030
CT,1986,2,185950
CT,1986,3,199960
CT,1986,4,213270
CT,1987,1,225580
CT,1987,2,238020
CT,1987,3,250450
CT,1987,4,258320
CT,1988,1,263940
CT,1988,2,268260
CT,1988,3,266740
CT,1988,4,266730
CT,1989,1,262450
CT,1989,2,262500
CT,1989,3,263160
CT,1989,4,262110
CT,1990,1,258250
CT,1990,2,250370
CT,1990,3,247790
CT,1990,4,241090
CT,1991,1,240650
CT,1991,2,237290
CT,1991,3,234570
CT,1991,4,236860
CT,1992,1,237810
CT,1992,2,233290
CT,1992,3,234060
CT,1992,4,233820
CT,1993,1,230220
CT,1993,2,230860
CT,1993,3,230850
CT,1993,4,231440
CT,1994,1,229520
CT,1994,2,224330
CT,1994,3,221390
CT,1994,4,218710
CT,1995,1,217460
CT,1995,2,220180
CT,1995,3,225640
CT,1995,4,225730
CT,1996,1,228790
CT,1996,2,225850
CT,1996,3,222650
CT,1996,4,224050
CT,1997,1,225260
CT,1997,2,226370
CT,1997,3,229000
CT,1997,4,231230
CT,1998,1,236760
CT,1998,2,236890
CT,1998,3,240360
CT,1998,4,243510
CT,1999,1,246770
CT,1999,2,249820
CT,1999,3,254530
CT,1999,4,257740
CT,2000,1,262590
CT,2000,2,269660
CT,2000,3,275510
CT,2000,4,279250
CT,2001,1,286170
CT,2001,2,292290
CT,2001,3,299500
CT,2001,4,304710
CT,2002,1,311230
CT,2002,2,320120
CT,2002,3,328850
CT,2002,4,335740
CT,2003,1,339980
CT,2003,2,345600
CT,2003,3,353820
CT,2003,4,366720
CT,2004,1,373130
CT,2004,2,385100
CT,2004,3,404780
CT,2004,4,412580
CT,2005,1,423160
CT,2005,2,437450
CT,2005,3,449270
CT,2005,4,458320
CT,2006,1,464350
CT,2006,2,466690
CT,2006,3,467160
CT,2006,4,469730
CT,2007,1,473050
CT,2007,2,469090
CT,2007,3,465490
CT,2007,4,464680
CT,2008,1,464160
CT,2008,2,453240
CT,2008,3,439090
CT,2008,4,435610
CT,2009,1,439140
CT,2009,2,424780
CT,2009,3,413890
CT,2009,4,412680
CT,2010,1,407690
CT,2010,2,403130
CT,2010,3,407760
CT,2010,4,408370
CT,2011,1,397860
CT,2011,2,390570
CT,2011,3,391840
CT,2011,4,394820
CT,2012,1,388370
CT,2012,2,384470
CT,2012,3,385500
CT,2012,4,386740
CT,2013,1,384710
CT,2013,2,383390
CT,2013,3,382980
CT,2013,4,380020
CT,2014,1,379530
CT,2014,2,381820
CT,2014,3,384940
CT,2014,4,384880
CT,2015,1,389180
CT,2015,2,390450
CT,2015,3,388480
CT,2015,4,388360
CT,2016,1,388140
CT,2016,2,390990
CT,2016,3,394130
CT,2016,4,395280
CT,2017,1,389920
CT,2017,2,396620
CT,2017,3,399310
CT,2017,4,399490
CT,2018,1,397780
CT,2018,2,400490
CT,2018,3,405780
CT,2018,4,405070
CT,2019,1,406760
CT,2019,2,414650
CT,2019,3,417680
DC,1975,1,45030
DC,1975,2,47120
